type,price,surface_totale,nombre_chambres,nombre_salle_bain,etage,parking,piscine,jardin,balcon,terrasse,ascenseur,climatisation,chauffage,vue_panoramique,neuf,haut_standing,gouvernorat,delegation,url,description,area
1,425000,127,2,2,2.0,1,0,0,0,1,1,1,1,0,0,0,la soukra,la soukra,https://www.mubawab.tn/fr/a/8182004/a-vendre-un-s2-de-127-m%C2%B2-%C3%A0-la-soukra,"L'Agence Immobilière Méditerranée propose à la vente un s2 de 127 m² couvert, de trés haut standing, bénéfiçiant d'une orientation sud-est et situé dans une résidence récement construite en 2021.La partie jour de cet appartement dispose d'un salon avec une porte fenêtre ouvrant sur un balocon, Une cuisine moderne et totalement équipée, bénéfiçiant de nombreux espaces de rangement et complétée par un séchoir ainsi qu'une salle d'eau pour les invités.La partie nuit abrite deux chambres à coucher dont une avec des placards intégrés, elles partagent une salle de bain commune.Il est équipé par le chauffage central et la climatisation en split.Deux places de parking au sous sol et un cellier sont à votre disposition.",Non spécifié
1,390000,121,2,1,1.0,1,0,0,0,1,1,1,1,0,0,0,la marsa,ain zaghouan,https://www.mubawab.tn/fr/a/8226556/a-vendre-s2-a-ain-zaghouan,"La Méditerranée Immobilière la Soukra propose à la vente un s2 haut standing directe promoteur a Ain Zaghouan, qui couvre 121m², dans une résidence R3. Cet appartement est composé d'un salon lumineux et une cuisine indépendante bien agencée et totalement équipée qui donne sur un séchoir. Le compartiment nuit se compose d'une chambre a coucher et une suite parentale. Cet appartement est équipé de chauffage central et de la climatisation multi split.Possibilité d'acheter une place parking au sous-sol: 20000DTEnregistrement du bien est de 1%.",Non spécifié
1,590000,140,3,2,0.0,1,0,1,0,1,1,1,1,0,0,0,la soukra,chotrana 1,https://www.mubawab.tn/fr/a/8167134/a-vendre-appartement-s3-avec-terrasse-%C3%A0-chotrana,"La méditerranée immobilière Soukra vous propose à la vente un appartement S3 vide situé au rez de chaussée avec une grande terrasse dans une résidence sécurisée . Cet appartement dispose d'un salon très lumineux grâce à ses deux portes fenêtres ouvertes la terrasse, bien entretenue faisant environ 30m2. Une cuisine bien équipée et aménagée par une plaque de cuisson, un four électrique, une hotte aspirante ainsi que des éléments de rangements. Deux chambres à coucher avec dressing intégré et une suite qui dispose d'une salle d'eau avec une douche à l'italienne. Une salle de bain avec baignoire.commune.Chauffage central et climatisation en split sont disponibles.Deux places parking et un cellier sont disponibles au sous-sol.",Non spécifié
1,240000,110,3,1,,0,0,0,0,1,0,0,0,0,0,0,hammam sousse,hammam sousse,https://www.mubawab.tn/fr/a/8293416/appartement-s3-a-vendre-%C3%A0-ghrabi-hammam-sousse,"À vendre, appartement S3 situé au 2ᵉ étage à Hammam Sousse ,Ghrabi, d’une superficie de 110 m², bénéficiant également d’une terrasse privative de 44 m² située au 3ᵉ étage. Le bien offre un espace de vie confortable et fonctionnel, idéal pour une habitation familiale.Prix demandé : 240 000 DT, négociable",Non spécifié
1,395000,129,3,2,,1,0,1,0,0,1,1,1,0,0,0,la marsa,aouina,https://www.mubawab.tn/fr/a/8287721/a-vendre-un-s3-%C3%A0-jardin-de-l-aouina,"À vendre un bel appartement S3 situé à Jardin de l’Aouina, au 6ᵉ étage d’une résidence bien entretenue.Il se compose de :Un salon lumineuxSuite parentaleDeux chambresCuisine équipéeSalle de bainSalle d’eauPlace de parking au sous-solUn cellier est disponibleEmplacement recherchéPrix: 395 000 DTPour plus d’informations ou pour organiser une visite, merci de nous contacter sur le numéro :29 276 446Visitez notre site web   www.mamiimmo.tn",Non spécifié
1,225000,0,1,1,2.0,1,0,0,1,1,1,1,1,0,0,0,la soukra,chotrana 1,https://www.mubawab.tn/fr/a/8293298/a-vendre-appartement-s1-%C3%A0-chotrana-1,"Lotus Immo Tunis propose à la vente un appartement S1 très haut standing situé au 2ᵉ étage d’une résidence récemment construite, dans un environnement calme et recherché à Chotrana 1.Composition:Salon lumineux avec balconCuisine équipée ouverte sur le salonSalle d’eau avec cabine de doucheUne chambre à coucher avec balconÉquipements et confortChauffage centralClimatisation en splitRésidence récenteAppartement titréÀ noterSans place de parkingPrix:225 000 DT",Non spécifié
1,250000,116,2,1,,1,0,0,0,0,1,1,1,0,0,0,ben arous,ben arous,https://www.mubawab.tn/fr/a/8293214/%C3%A0-vendre-un-appartement-s2-%C3%A0-el-m%C3%A9dina,"À vendre, un bel appartement S2 situé au 4ᵉ étage à Médina Ben Arous, offrant confort et praticité. Il se compose d’un espace de vie agréable équipé d’un climatiseur au salon, d’un chauffage central dans toutes les pièces, ainsi que d’une cuisine moderne entièrement équipée (gaz, hotte et four). L’appartement dispose également d’une place de parking, un vrai plus au quotidien.",Non spécifié
1,1300000,130,3,2,,1,1,0,0,1,0,1,1,1,0,0,hammamet,hammamet nord,https://www.mubawab.tn/fr/a/8255837/a-vendre-appartement-a-hammamet-nord-vue-mer,"Vue Splendide mer !Référence ;VA 293 VILLA SCAN  https://azurimmobiliere.com/.../va-293/appartement-scanA vendre chez Azur immobilière, un charmant appartement, bien situé dans une résidence sécurisée avec deux piscine collective à Hammamet Nord , proche de toutes les commodités. L'appartement comporte ; 3 chambres à coucher ,un salon immense donnant sur une belle terrasse de 80 m² vue sur mer ,une cuisine bien agencée, 2 salles de bain ainsi qu’une salle d’eau pour les invités.Cette perle couvre 130 m² est équipée de chauffage central, des climatiseurs, d'une place de parking privée .Emplacement stratégique et résidence gardéeNe manquez pas cette opportunité !",Non spécifié
1,340000,100,2,2,,0,0,0,0,1,1,0,1,1,0,0,nabeul,nabeul,https://www.mubawab.tn/fr/a/8069597/a-vendre-apparemment-s2-vue-mer,Azur immobilière Nabeul vous propose a vendre un bel appartement VUE MER de100m2 situé à quelques minutes de Nabeul plage. il se compose de : -un salon spacieux offre une vue imprenable sur la mer -deux chambres -salle de bain -salle de douche -Cuisine avec séchoir -terrasse permet de savourer des moments de tranquillité tout en admirant les vagues et le panorama marin.,Non spécifié
1,240000,104,3,1,0.0,0,0,0,0,0,0,1,0,0,0,0,tunis,el agba,https://www.mubawab.tn/fr/a/8250458/s3-s3-cite-waha-tunis-agba,"RDC 104.3m²Orientation : charki , kebli , gharbi1.  Cuisine équipée de four, hotte, micro-ondes , plaques de cuisson2.  Menuiseries  fenêtres et portes-fenêtres en aluminium3.  Éclairage par spots LED encastrés.4.  Porte d'entrée en bois de frêne.5.  Deux dressings6.  Volets roulants électriques sur quatre fenêtres et une porte-fenêtre.7.  Revêtement mural : papier peint dans deux chambres.8.  Installation de moustiquaires en aluminium au niveau du séchoir.9.  Abri pour véhicule a l'interieur de residence .10.⁠ ⁠Configuration de l'immeuble : six appartements par bloc, répartis sur deux appartements par étage.",Non spécifié
1,317000,86,2,1,2.0,1,0,0,1,1,1,1,1,0,0,0,la marsa,aouina,https://www.mubawab.tn/fr/a/8293184/a-vendre-un-appartement-s2-a-laouina,"Alwided Immo en exclusivité – Appartement S2 de standing à LaouinaNous vous proposons à la vente un superbe appartement S2 situé au 2ᵉ étage d’une résidence luxueuse R2, construite en 2022, dans un quartier calme et recherché de Laouina.D’une superficie de 86,7 m², avec place de parking au sous-sol, cet appartement allie confort moderne et finitions soignées.• Salon spacieux et lumineux avec balcon• Kitchenette moderne et entièrement équipée• Deux chambres à coucher avec dressings• Salle de bain élégante• Résidence récente, sécurisée et haut standing (2022)• Place de parking au sous-sol",Non spécifié
1,185000,54,1,1,,0,0,0,1,1,1,0,1,0,0,0,la marsa,aouina,https://www.mubawab.tn/fr/a/8285209/a-vendre-un-appartement-s1-a-cite-wahat,"Alwided IMMO a le plaisir de vous proposer un appartement S1 haut standing dans une résidence moderne, offrant un cadre de vie serein et raffiné à Cité Wahat L'aouina .*Etage : Mezzanine .*Superficie : 54 m² .Caractéristiques du bien :- Salon spacieux avec kitchenette équipée et balcon .- Une chambre à coucher .- Placard au couloir .- Salle de douche .- Chauffage central .",Non spécifié
1,295000,115,2,1,0.0,1,0,1,1,1,1,1,1,0,0,0,ariana ville,les jardins d'el menzah 2,https://www.mubawab.tn/fr/a/8247299/appartement-s2-jardin-menzah-2,"REF: AVM01906Perla Immo met en vente ;Un appartement S2Emplacement: Jardin Menzah 2En rez de chausséeRésidence R4 bien sécuriséeBonne orientation ouest, bien ensoleilléDescription: un salon avec balconDeux chambres à coucher, une salle de bain et une cuisine bien équipée avec séchoir.Superficie totale: 115 m²Chauffage centralDeux climatiseursPrix : 295000 dtParking: sous-sol-Titre individuel- Bâti 2008Contact: 20338278 ou 98617607 ou 71 717 175",Non spécifié
1,312000,68,1,1,,1,1,1,1,1,1,1,1,1,0,0,nabeul,cité el wafa,https://www.mubawab.tn/fr/a/7841185/s1-avec-jardin-%C3%A0-afh2-mrezga-nabeul,City Casa vous propose-	Un appartement S1 de très haut standing à Vendre dans une résidence gardée et sécurisée à AFH Mrezga Nabeul.-	Un Salon avec balcon ouvrant sur le jardin.-	Une kitchenette.-	Une salle de douche.-	Une chambre à coucher avec dressing donnant sur le jardin.-	Chauffage central et climatisation split système dans le salon et les chambres.-	Piscine Collective.-	Superficie 68 m²  35.5 m² jardin.-	Remise des clés Immédiate.-	Prix 312 000 DT.-	Place de parking sous-sol à 22 000 DT.Pour plus d’informations contactez nos agents aux 72 236 900 / 52 037 317 / 50 174 451 / 50 154 447 / 50 175 029.Nous sommes disponibles sur WhatsApp sur le Numéro 00 216 52037317.,Non spécifié
1,235000,120,2,1,,0,0,0,0,0,0,0,0,0,0,0,kélibia,Non spécifié,https://www.mubawab.tn/fr/a/7995835/appartements-120-m%C2%B2-%C3%A0-fatha-2-kelibia,"A vendre des Appartements à Fatha 2 Kelibia situé à 350 mètres de plage el mansourah de superficie de 120 m².Chaque appartement composé de deux chambres à coucher, un salon, une cuisine et une salle de bain.Chaque appartement équipé d’un compteur STEG et SONEDE.Appartement ave titre foncier.Prix : 235 000 Dt.Référence : V",Non spécifié
1,170000,85,2,1,,0,0,0,0,0,0,0,0,0,0,0,kélibia,Non spécifié,https://www.mubawab.tn/fr/a/8222947/appartement-haut-standing-%C3%A0-cit%C3%A9-ksiba-kelibia,"A vendre des appartements S2 et S3 haut standing à cité Ksiba Kelibia situé 7 minutes en voiture de plage mansoura.Immeuble R3 situé sur deux rues de 12 et 10 mètres.Appartement S2 de superficie de 85 m², Prix : 170 000 DtAppartement S3 de superficie de 105 m², Prix : 195 000 DtRéférence : VT1005Fin des travaux Décembre 2025Tel : 72 295 572 / 29 760 600 / 29 760 700.WhatsApp : (216) 29 760 600 / 29 760 700",Non spécifié
1,400000,96,2,1,,0,0,0,0,1,1,1,1,0,0,0,sahloul,Non spécifié,https://www.mubawab.tn/fr/a/8293147/%C3%A0-vendre-direct-promoteur-sahloul4,Direct promoteur appartement de type S2Au 9 ème étage avec double ascenseursRésidence haute standingChauffage central et climatisationDes caméras de surveillanceSuperficie 96 m2Des appartements spacieux et bien lumineuxPour plus d'informations contactez nous98 111 589 / 54 366 962WhatsApp00216 98 111 58900216 54 366 962,Non spécifié
1,500000,123,3,2,2.0,1,0,0,1,1,1,1,1,1,0,0,akouda,chott meriem,https://www.mubawab.tn/fr/a/8286613/%C3%A0-vendre-s3-vue-sur-mer-chatt-mariem,À VendreApparemment de type S3 à chatt Mariem vue sur merSuperficie 123 m2Au 2ème étage avec ascenseursuite parentale/ 2 chambres/ salon / salle à manger/ cuisine/ salle de bain/ Douche à l’italienne/séchoir/ balcon vue sur merChauffage central / ClimatisationParkingTitre individuelPour plus d'informations contactez nous98 111 589  / 54 366 962WhatsApp00216 98 111 58900216 54 366 962,Non spécifié
1,350000,108,3,1,,0,0,0,1,1,1,1,1,1,0,0,sousse ville,sousse ville,https://www.mubawab.tn/fr/a/8291336/apparemment-vue-sur-mer-sousse,"The_One_Immobilier vous propose un appartement de haut standing située au 5 ème étage d'une résidence de luxe, calme, sécurisée et idéalement placéeApparemment de Type S3Superficie 108 m2salon / 3 chambres / Cuisines/ Salle de bain/ 2 Balcons vue sur merClimatisation/ chauffage centralePour plus d'informations contactez nous98 111 589 / 54 366 962WhatsApp00216 98 111 58900216 54 366 962",Non spécifié
1,450000,50,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,carthage,sidi bousaid,https://www.mubawab.tn/fr/a/8279601/s1-michelia-%C3%A0-vendre-%C3%A0-sidi-bousaid,"Un appart S1 au RDC d'une superficie de 50m², situé au coeur de Sidi Bou Said. A l'entrée on trouve un salon, une cuisine ouverte sur le salon, une chambre et une salle de bain.",Non spécifié
1,310000,115,3,1,,1,0,0,0,0,0,0,0,0,0,0,ariana ville,riadh al andalous,https://www.mubawab.tn/fr/a/8292983/s3-%C3%A0-vendre-entre-mahmoud-matri-et-riadh-andalous,"appartement propre , residence calme et bien sécurisée , place parking",Non spécifié
1,125000,80,2,1,3.0,0,0,0,1,1,0,0,0,0,0,0,la manouba,la manouba,https://www.mubawab.tn/fr/a/8284131/s2-en-vente,"Cet appartement en s2 situé à Cité Esproles, Il occupe le troisème étage d’une résidence sécuriséeLa partie jour comprend un salon spacieux avec balcon, d’une cuisine avec un séchoir pour plus de fonctionnalité et un point d'eau.La partie nuit loge deux chambres à coucher et une salle de bain.Un abri pour voiture est également disponible.v",Non spécifié
1,390000,153,3,2,2.0,1,0,0,0,0,1,1,1,0,0,0,la manouba,la manouba,https://www.mubawab.tn/fr/a/8294349/s3-en-vente,"Cet appartement est situé au sein d’une résidence récente, sécurisée et très bien réputée. Il se trouve au 2 étage et bénéficie d’un ascenseur.À l’entrée, on découvre un agréable salon lumineux. La cuisine est entièrement équipée et aménagée, complétée par un séchoir. Une salle d’eau pour les invités vient compléter la partie jour.La partie nuit se compose d’une suite parentale avec dressing et salle de douche privative, de deux chambres à coucher dotées de dressings, ainsi que d’une salle de bain commune.Des climatiseurs split system sont installés et chauffage central.Une place de parking est disponible au sous-sol.",Non spécifié
1,165000,88,3,1,2.0,0,0,0,0,1,0,0,0,0,0,0,la manouba,denden,https://www.mubawab.tn/fr/a/8296548/s2-en-vente,"Un appartement S2 est disponible à Denden, situé au 2ème étage d’une résidence calme et sécurisée.Dès l’entrée, vous découvrirez un salon spacieux et lumineux offrant un cadre de vie agréable.La cuisine est équipée d’éléments de rangementLa partie nuit se compose de deux chambres à coucher et d’une salle de douche commune.Un abri de voiture est également disponible.",Non spécifié
1,650000,143,3,3,1.0,1,1,0,1,1,1,1,1,0,0,0,le kram,les jardins de carthage,https://www.mubawab.tn/fr/a/8286702/a-vendre-appartement-s2,"Cet appartement est situé au premier étage d’une petite résidence érigée sur deux niveaux, dotée d’une piscine commune.L’entrée s’ouvre sur un hall qui dessert la pièce de vie, laquelle donne accès à un balcon. La cuisine est entièrement aménagée avec de nombreux espaces de rangement et équipée d’une plaque de cuisson, d’un four électrique, d’une hotte aspirante, d’un micro-ondes ainsi que d’un lave-vaisselle. Elle est complétée par un séchoir, offrant davantage de fonctionnalité. Une salle d’eau pour les invités complète la partie jour.La partie nuit se compose d’une suite parentale avec salle de douche, d’une chambre à coucher ainsi que d’une salle de bain.Une place de parking est réservée au sous-sol pour les futurs propriétaires.",Non spécifié
1,160000,75,1,1,,0,0,0,0,0,0,0,0,0,0,0,nouvelle medina,nouvelle medina,https://www.mubawab.tn/fr/a/8281771/appartement-s1-de-75m%C2%B2-%C3%A0-m%C3%A9dina-jadida,"À vendre – Appartement de type S1, superficie 75m²Cet appartement S1, est situé dans une résidence calme et bien entretenue.Il offre des espaces bien agencés, lumineux et fonctionnels.Composition :• Un salon• Une chambre à coucher• une salle d’eau avec cabine de douche• Une cuisine avec séchoirpour plus d’information:216 20 270 999216 21 810 955",Non spécifié
1,725000,125,2,2,,0,0,1,1,1,0,0,0,0,0,0,le kram,les jardins de carthage,https://www.mubawab.tn/fr/a/7955392/appartement-s2-neuf-avec-une-suite-parentale-%C3%A0-vendre-aux-jardins-de-carthage,"Agence NEWKEY jardins de carthage vous propose pour la vente un appartement S2 direct promoteur avec une suite parentale.Ce dernier se compose d'un salon qui donne sur un balcon, une cuisine bien équipée avec un séchoir,une chambre avec dressing, une salle de bain et une suite parentale.Pour plus d'informations contacter 20265265Référence du bien: Ref6681a",Non spécifié
1,285000,121,3,2,1.0,0,0,0,1,1,0,1,1,0,0,0,ezzahra,ezzahra,https://www.mubawab.tn/fr/a/8292835/a-vendre-appartement-s3-ezzahra,"Cet appartement S3 de 121m² situé à Ezzahra. Dès l’entrée, vous serez accueilli par un hall qui mène vers une pièce de vie spacieuse, idéale pour aménager un salon et une salle à manger s'ouvrent sur un balcon. La cuisine est équipée par des éléments de rangement, plaque, hotte et four avec séchoir. La partie nuit se compose de trois chambres à coucher dont une s'ouvre sur une terrasse. Une salle de bain commune est également disponible.L’appartement dispose du chauffage central, climatisation en split système",Non spécifié
1,375000,57,1,1,1.0,1,0,0,0,1,1,1,1,0,0,0,la marsa,gammarth,https://www.mubawab.tn/fr/a/8292150/des-appartements-s1-direct-promoteur-%C3%A0-gammarth,À vendre3 Appartements S1 direct promoteur à GammarthEmplacement : Gammarth touristiqueSuperficie : entre 57m² et 118m²Composition :SalonCuisine ouverte équipée de hotte et plaqueChambre à coucherSalle de doucheTerrasseClimatiseursChauffage centralPlace de parkingPrix : entre 375 MD et 524MD,Non spécifié
1,240000,85,1,1,4.0,1,0,0,0,0,1,0,0,0,0,0,la marsa,les berges du lac 1,https://www.mubawab.tn/fr/a/8292855/a-vendre-s1-aux-berges-du-lac-1,"On met à votre disposition, cet appartement pour la vente au Berges du Lac 1Superficie total 87m2Au 4eme étage avec ascenseurPlace de parking sous-solVenez découvrir cet appartement à vendre à Les Berges Du Lac 1, La Marsa.",Non spécifié
1,195000,70,2,1,2.0,0,0,0,0,0,0,0,1,0,0,0,hammam sousse,hammam sousse,https://www.mubawab.tn/fr/a/8281214/appartement-s2-%C3%A0-vendre-hammam-sousse,"Dahmen Immobilier vous propose un appartement lumineux de 70m2 situé au  2éme étage d’un immeuble sécurisé, dans un quartier calme et agréable avec un bon voisinage. Composition : Salon - Une cuisine bien équipée - Deux chambres a coucher avec dresssing - Une salle de bain  * Emplacement : Hammam Sousse * prix de vente :  195 mille dinarsNotre équipe se tient à votre disposition afin de vous renseigner et de vous accompagner par téléphone sur lés ; 00216 22 105 711 00216 29 480 165 ET 00216 20480165",Non spécifié
1,2000000,249,2,2,0.0,0,0,1,0,1,0,1,1,0,0,0,la marsa,la marsa,https://www.mubawab.tn/fr/a/8292770/appartement-s2-avec-jardin-%C3%A0-la-marsa,"PHOENIX ESTATES, agence immobilière située à la Marsa, vous propose à la vente un rez-de-chaussée de 249 m² avec jardin à la Marsa.Il se compose comme suit:- Un salon-salle à manger, une cuisine équipée, une salle d'eau invités, deux chambres à coucher et salle de bain.- A l'extérieur: Une chambre de service avec cabine de douche, un garage et un jardin.",Non spécifié
1,480000,100,2,1,,1,0,0,0,0,0,1,1,0,0,0,la marsa,la marsa,https://www.mubawab.tn/fr/a/7650305/appart-blava-%C3%A0-vendre-%C3%A0-la-marsa,"Un appart de très haut standing situé au 2 éme étage dans une résidence à Cité Stade, La Marsa. A L'entrée, On a un salon, une cuisine équipée, 2 chambres et une salle de bain. Cet appart dispose également d'une place de parking au sous-sol.",Non spécifié
1,975000,109,2,2,1.0,1,1,0,0,1,0,1,1,0,0,0,la marsa,gammarth,https://www.mubawab.tn/fr/a/8255659/appartement-s2-avec-piscine-%C3%A0-gammarth,"PHOENIX ESTATES, agence immobilière située à La Marsa, vous propose à la vente un appartement de 109 m² avec piscine à GammarthIl est situé au premier étage d'une résidence R2.Il se compose comme suit:Salon-salle à manger, cuisine équipée ouverte, une suite parentale, une chambre à coucher, une salle de douche.À l’extérieur: une terrasse de 70m2 et une piscine.Au sous sol: deux places de parking",Non spécifié
1,795000,150,3,2,1.0,1,0,0,0,1,1,1,1,1,0,0,la marsa,gammarth,https://www.mubawab.tn/fr/a/8292721/appartement-s3-direct-promoteur-%C3%A0-gammarth,À vendre Direct promoteurDeux appartements S3 à Gammarth touristiqueSuperficie : 150 m²et 156m²Composition :SalonCuisine ouverte équipée de hotte et plaqueDeux chambre à coucher avec salle de douche communeSuite parentale avec salle de bainTerrasse avec jacuzziDeux places parkingCellierPrix : 795.000 DT et 900.000 DT,Non spécifié
1,153000,89,3,1,3.0,0,0,0,1,1,1,0,0,0,0,0,la soukra,borj louzir,https://www.mubawab.tn/fr/a/8292684/appartement-s3-%C3%A0-vendre,"Appartement avec titre foncier S3  ( salon salle à manger 3 grandes chambres  ) avec cuisine équipée , balcon , séchoir , salle d'eau , salle de bain et abris de voiture externe situé au 3ieme étage sans ascenseur d'un immeuble dans une résidence clôturée , bonne orientation , superficie 90 m2 . prés de toutes les commodités ( magasin aziza en face ,point de vente légume, viande, poulet ..etc)",Non spécifié
1,495000,148,3,2,,1,0,0,0,1,1,1,1,1,0,0,la marsa,ain zaghouan nord,https://www.mubawab.tn/fr/a/8292652/a-vendre-appartement-s3-a-nouvelle-soukra,"Au 2ᵉ étage d’une résidence bien entretenue.Appartement orienté Est, offrant une belle luminosité.Composition :Un salon spacieux et lumineuxUne cuisine équipée avec séchoirUne suite parentaleDeux chambres à coucherUne salle de bain communeUne salle d’eau invitéSuperficie : 148 m²Place de parking au sous-solPrix de vente : 495MD",Non spécifié
1,500000,120,2,1,,1,0,0,1,1,0,1,1,0,0,0,la marsa,aouina,https://www.mubawab.tn/fr/a/8212280/appart-s2-merina-%C3%A0-vendre-au-lac-1,"Appart S2 d’une superficie 112m², situé au Lac 1 . A l’entré on a un grand salon avec balcon, deux chambre , une cuisine équipée avec séchoir et une salle de bain. De plus, l’Appart dispose: climatisation, chauffage centrale et une place parking.",Non spécifié
1,850000,220,7,3,1.0,1,0,0,0,1,0,0,0,0,0,0,la soukra,la soukra,https://www.mubawab.tn/fr/a/7780343/immeuble-malaisie-%C3%A0-vendre-%C3%A0-la-soukra,"Un immeuble d'une superficie de 200 m² dans un bon quartier à La Soukra. Au RDC on a un appart S3 d'une superficie de 160m² qui se compose d'un salon, une cuisine avec séchoir, une salle d'eau pour les invités, 3 chambres à coucher et une salle de bain. Au 1er étage , on a un appart S2 d'une superficie de 120m² qui se compose d'un salon, une cuisine avec séchoir, 2 chambres à coucher et une salle de bain. On a de même au 2éme étage. On une place de parking à l'extérieur. Pour tous renseignement contacter l'agent",Non spécifié
1,463000,133,3,4,,1,0,0,1,1,1,1,1,0,0,0,la soukra,la soukra,https://www.mubawab.tn/fr/a/8221729/appart-s3-flora-direct-promoteur-%C3%A0-vendre-%C3%A0-soukra,"Appart S3 d'une superficie de 135 m², situé au 2 éme dans une résidence avec ascenseur à la Soukra. A l'entrée on a un salon avec balcon, une salle d'eau pour les invités, une suite parentale, 2 chambres, une salle de bain et une cuisine équipée avec séchoir. NB: L’appartement est équipé par chauffage central, de la climatisation et place parking.",Non spécifié
1,360000,150,3,2,,1,0,0,1,0,1,1,1,0,0,0,la marsa,aouina,https://www.mubawab.tn/fr/a/7941228/appart-s3-lambert-%C3%A0-vendre-%C3%A0-l-aouina,"Un appart S3 au 3 éme étage situé dans une résidence avec  ascenseur à L'Aouina. A l'entrée, on trouve un salon avec balcon , une cuisine équipée avec séchoir ,une salle d'eau,  3 chambres à coucher, une salle de bain et une place de parking au sous-sol.",Non spécifié
1,430000,143,3,2,1.0,1,0,0,1,1,0,1,1,0,0,0,la marsa,aouina,https://www.mubawab.tn/fr/a/7853641/s3-angie-%C3%A0-vendre-%C3%A0-l-aouina,"Un luxueux appart S3 au 1er étage situé dans une résidence de haut standing à l'Aouina. A l'entrée, on a un salon avec balcon, une cuisine équipée avec séchoir, une suite parentale, 2 chambres à coucher et une salle de bain. On a une place de parking. Pour tous les renseignements, Contacter L'agent .",Non spécifié
1,288000,78,1,1,,0,0,0,1,1,0,0,1,0,0,0,la soukra,la soukra,https://www.mubawab.tn/fr/a/8122684/appartement-s1-jana-%C3%A0-vendre-%C3%A0-la-nouvelle-soukra,"Un appart S1 de haut standing ,direct promoteur situé au 1ér  étage d'une résidence à La nouvelle Soukra  .  Il se compose d'un salon avec balcon, d'une cuisine équipée ouverte , une chambres avec terrasse et une salle de bain. Pour plus de renseignements, contacter l’agent sur le 53650940.",Non spécifié
1,600000,145,3,2,,1,0,0,0,0,0,0,0,0,0,0,la soukra,la soukra,https://www.mubawab.tn/fr/a/8126663/appartement-s3-rosa-%C3%A0-vendre-%C3%A0-soukra,"Un appart S3 de haut standing ,situé dans une résidence R2  à Soukra  .  Il se compose d'un salon, d'une cuisine équipée avec séchoir, de 2 chambres avec dressing, suite parentale, d'une salle de bain, cet appartement  dispose une  Place de parking sous-sol. Pour plus de renseignements, contacter l’agent sur le 58780890.",Non spécifié
1,970000,211,3,1,,1,0,0,0,1,0,1,1,0,0,0,la marsa,les berges du lac 2,https://www.mubawab.tn/fr/a/8084896/appart-s3-deren-%C3%A0-vendre-aux-berges-du-lac2,"Un appart au 3éme étage situé dans une résidence aux Berges du Lac2 . A l’entrée, on trouve un salon ,une cuisine équipée, 3 chambres à coucher et une salle de bain . A l’extérieur, on a une grande terrasse et une place de parking au sous-sol. Pour tout renseignement, contacter l’agent sur le 54670670.",Non spécifié
1,410000,70,1,1,0.0,0,0,1,0,0,0,1,1,0,0,0,le kram,les jardins de carthage,https://www.mubawab.tn/fr/a/8072108/s1-alesam-avec-jardin-%C3%A0-vendre-aux-jardins-de-carthage,"Un Appart de Haut standing au RDC situé dans une résidence R3 aux Jardins de Carthage. A l'entrée, on a on a un salon donnant sur un jardin d'une superficie de 20m², une cuisine équipée avec séchoir, une chambre à coucher et une salle de bain. A l'extérieur, on a un abri de voiture. NB: Possibilité de Vendre meublé à 420MD. Pour tous les renseignements, Contacter L'agent sur le",Non spécifié
1,400000,85,1,1,,1,0,0,1,0,0,1,1,0,0,0,la marsa,ain zaghouan nord,https://www.mubawab.tn/fr/a/8055851/appart-s1-arash-%C3%A0-vendre-%C3%A0-ain-zaghoun-nord,"Un appart direct promoteur au 3éme étage  situé dans une résidence R4 à Ain Zaghouan Nord.  A l'entrée, on a un salon avec balcon, une kitchenette, une chambre à coucher et une salle de bain. A l'extérieur, on a une place de parking. Pour tous les renseignements, Contacter L'agent .",Non spécifié
1,550000,153,3,1,1.0,0,0,0,1,1,0,1,1,0,0,0,la marsa,ain zaghouan nord,https://www.mubawab.tn/fr/a/8195053/s3-armand-%C3%A0-vendre-%C3%A0-ain-zaghouan-nord,"Un luxueux S3 au 1er étage situé dans une résidence de haut standing à Ain Zaghouan Nord. A l’entrée, on a un salon avec balcon, une cuisine équipée, une salle d'eau pour les invités, 3 chambres à coucher et une salle de bain. Pour tous renseignement",Non spécifié
1,420000,198,4,1,,1,0,0,1,1,1,0,0,0,0,0,la marsa,aouina,https://www.mubawab.tn/fr/a/8214736/appart-s4-raya-%C3%A0-vendre-%C3%A0-aouina,"Appart S4 d’une superficie 198 m² situé au 3 éme étage dans une résidence avec double ascenseur à l’Aouina. à l’entrée, on a un salon avec grand balcon, séjour, cuisine équipé, salle d’eau, suite parentale et salle de bain. De plus, on a place parking au sous-sol.",Non spécifié
1,630000,197,2,2,,1,1,0,0,0,0,0,0,0,0,0,la marsa,gammarth,https://www.mubawab.tn/fr/a/8213491/appart-s2-rimess-%C3%A0-vendre-%C3%A0-gammarth,"Appart S2 haut standing, situé dans une résidence avec piscine à Gammarth, à l’entré, on a un salon une suite parentale, une chambre, une cuisine avec séchoir, une salle de bain et une salle d’eau, à l’extérieur, on a deux places parking.",Non spécifié
