Ascenseur,Caméra de surveillance,Celliers,Chambres,Chauffage central,Climatisation,Jardin,Jardin privatif,Pack domotique,Parking,Parking sous sol,Piscine Collective,Piscine Privative,Salles de bains,Suite parentale,Superficie,Terrasse,Type de bien,Type de transaction,category,currency,description,favorites,id,image_count,location_coordinates,location_delegation,location_governorate,page_number,phone,price,published_date,salle de sport,scraped_at,seller_email,seller_is_shop,seller_name,seller_phone,sold,title,url,views
,,,2,,,,,,,,,,1,,194,,,À Vendre,maison_villas,TND,"A vendre une maison arbi idéale pour un projet commercial, située à côté d'une école primaire, d'un collège, de la maison de culture et d'une mosquée.
Contact nr tél : 97409209 toute la journée et pour appeler sur WhatsApp à partir de 6h du soir",0,691b3f0f265523b710e69bc5,5,,Gabès,Gabès,30,+21697409209,0,2025-11-17T15:28:15.000Z,,2025-12-17T18:31:01.406200,mabroukabouraoui@yahoo.com,False,Anonyme ,+21629469502,False,Vends maison arbi à Chenini sur la route principale à côté d'une école ,https://www.tayara.tn/item/maisons-et-villas/gabs/gabs/vends-maison-arbi-chenini-sur-la-route-principale-ct-dune-cole/691b3f0f265523b710e69bc5/,0
,,,4,,,,,,,,,,2,,190,,,À Vendre,maison_villas,TND,"Un Duplex à Fouchana 190 m² couvert proche de toutes les commodités (lycée, école, marché, arrêt de bus etc....) de 2 à 5 mn à pied.
se compose de :
Salon + un coin pour salle à manger, cuisine bien équipée, sanitaire, 4 chambres, une terrasse, un séchoir et abris pour voiture et un local commercial.
NB
Pour plus d'informations contactez 27237727",0,691c66e8145e1617cba7f06d,12,,Fouchana,Ben Arous,30,+21627237727,248000,2025-11-18T12:30:32.000Z,,2025-12-17T18:31:03.337691,atef.kn@gmail.com,False,Mohamed,+21629808335,False,Maison à vendre,https://www.tayara.tn/item/maisons-et-villas/ben-arous/fouchana/maison-vendre/691c66e8145e1617cba7f06d/,0
,,,3,,,,,,,,,,1,,250,,,À Vendre,maison_villas,TND,"Maison en 2 étage + garage + jardin 1000 m2 + terrain de 6000 m2
1ere etage salon,  cuisine ,salle de bain 
2eme etage salon,  3 chambre,  2 balcon 
Prêt de  montazah souala jendouba 
SVP de me contacter sur le numéro 58400811",0,691b65dc145e1617cba7883d,1,,Jendouba Nord,Jendouba,30,+21658400811,111111,2025-11-17T18:13:48.000Z,,2025-12-17T18:31:05.245824,,False,Nom prénom ,+21658400811,False,Villa jendouba,https://www.tayara.tn/item/maisons-et-villas/jendouba/jendouba-nord/villa-jendouba/691b65dc145e1617cba7883d/,0
,,,3,,,,,,,,,,2,,200,,,À Vendre,maison_villas,TND,"La maison de l'immobilier vous propose à la vente, un duplex S3 à rénover qui représente une belle opportunité pour les amateurs d’authenticité et de charme méditerranéen situé au cœur du prestigieux village de Sidi Bou Saïd.

Rez-de-chaussée : un salon lumineux ouvrant sur un espace extérieur privatif, idéal pour profiter des beaux jours.

Étage : trois chambres à coucher offrant un fort potentiel d’aménagement pour créer un espace nuit moderne et confortable.

Un bien rare qui, après rénovation, saura allier le cachet unique de Sidi Bou Saïd à votre propre touche contemporaine",0,68e6781ee7035d31a4124dce,6,,Sidi Bou Said,Tunis,30,+21621817685,3500000,2025-11-18T16:19:59.000Z,,2025-12-17T18:31:07.208817,contact@maisonimmo.tn,True,Maison de l'immobilier,+21621817685,False,Duplex titré avec jardin à rénover à Sidi Bou Saïd,https://www.tayara.tn/item/maisons-et-villas/tunis/sidi-bou-said/duplex-titr-avec-jardin-rnover-sidi-bou-sad/68e6781ee7035d31a4124dce/,0
,,,5,,,,,,,,,,1,,460,,,À Vendre,maison_villas,TND,"Villa à Cité Ibn Sina 1, Tunis. Faisant le coin de deux rues, quartier calme et près de toutes les commodités.
- Construit : 155 m2 + Grarage 35 m2 + Abri voiture
- Salon + 4 chambres + Salle de bain + Cuisine + Toilette + 2 verandas
- Terrain : 460 m2 avec Titre foncier libre de toutes charges
- Station metro Tahar haddad : 150m 
- Carrefour : 150 m
- A 4,5 km de Tunis cntre ville.
- Possiblité d'ajouter 2 étages et 2 commerces.

- Ideale pour investissement : Rendement locatif de 4500 DT par mois possible. Retour sur investissement en 15 ans.
- De particulier à particulier, courtiers s'abstenir.
- Prix legèrement négociable.
- Actuellement en location, contrats transmissibles avec possiblité de resolution en deux mois.",0,691c544da3c4c87232f42388,7,,,,30,+21620052174,680000,2025-11-18T11:11:09.000Z,,2025-12-17T18:31:09.117401,,False,Mohamed,+21620052174,False,Grande Villa. Cité Ibn Sina 1. Tunis,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/grande-villa-cit-ibn-sina-1-tunis/691c544da3c4c87232f42388/,0
,,,3,,,,,,,,,,1,,323,,,À Vendre,maison_villas,TND,"Cette villa de plain-pied est idéalement située à ben arous, dans un quartier calme et proche de toutes les commodités: école, pharmacie, épicerie, etc.

L'entrée donne sur un salon lumineux grâce à sa bonne orientation sud-est. La cuisine est bien agencée, entièrement équipée, et ouvre sur une terrasse .

La partie nuit est composée de trois chambres à coucher desservies par une salle de bain commune.

Un abri pour une voiture est également disponible.",0,68b859b1df9d8936c105e877,8,,Ben Arous,Ben Arous,30,+21629676673,500000,2025-11-18T07:40:48.000Z,,2025-12-17T18:31:11.054493,,True,tecnocasa megrine,+21625555011,False,Villa à Vendre,https://www.tayara.tn/item/maisons-et-villas/ben-arous/ben-arous/villa-vendre/68b859b1df9d8936c105e877/,0
,,,3,,,,,,,,,,3,,700,,,À Vendre,maison_villas,TND,"Maison meublée à vendre à Djerba Arko 
Superficie terrain 700m2
Couvert 220m2
Prix 550milles
Pour plus des informations 21610839",0,691c2066265523b710e6f229,10,,Djerba Midoun,Médenine,30,+21621610839,550000,2025-11-18T07:29:42.000Z,,2025-12-17T18:31:12.937340,,False,Marwa bouslama,+21621610839,False,maison à vendre à arko djerba,https://www.tayara.tn/item/maisons-et-villas/mdenine/djerba-midoun/maison-vendre-arko-djerba/691c2066265523b710e6f229/,0
,,,3,,,,,,,,,,1,,1,,,À Vendre,maison_villas,TND,"ڨراجات ومنزل وساحة لها مدخل خاص
شهادة ملكية 
المساحة الجملية 285م 
الثمن قابل للنقاش
رقم الهاتف 22517585/22823426",0,691b8522265523b710e6c857,5,,Kélibia,Nabeul,30,+21620605389,0,2025-11-17T20:27:14.000Z,,2025-12-17T18:31:14.815820,,False,siwarbhr,+21620605389,False,ڨراجات ومنزل وساحة,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/-/691b8522265523b710e6c857/,0
,,,2,,,,,,,,,,1,,145,,,À Vendre,maison_villas,TND,"𝐀̀ 𝐯𝐞𝐧𝐝𝐫𝐞 𝐦𝐚𝐠𝐧𝐢𝐟𝐢𝐪𝐮𝐞 𝐕𝐢𝐥𝐥𝐚 𝐢𝐧𝐝𝐞́𝐩𝐞𝐧𝐝𝐚𝐧𝐭 𝐚̀ 𝐤𝐞𝐥𝐢𝐛𝐢𝐚 𝐜𝐞𝐧𝐭𝐫𝐞 𝐯𝐢𝐥𝐥𝐞 🤩
📍𝐒𝐮𝐩𝐞𝐫𝐟𝐢𝐜𝐢𝐞 : 𝟏𝟎𝟓 𝐦²
📍 𝐒𝐮𝐩𝐞𝐫𝐟𝐢𝐜𝐢𝐞 𝐭𝐨𝐭𝐚𝐥𝐞 : 𝟏𝟒𝟓𝐦²
𝐂𝐨𝐦𝐩𝐨𝐬𝐢𝐭𝐢𝐨𝐧 : 
𝟑 𝐜𝐡𝐚𝐦𝐛𝐫𝐞𝐬 𝐚̀ 𝐜𝐨𝐮𝐜𝐡𝐞𝐫 𝐜𝐨𝐧𝐟𝐨𝐫𝐭𝐚𝐛𝐥𝐞 🛋️ 
𝐒𝐚𝐥𝐨𝐧 𝐬𝐩𝐚𝐜𝐢𝐞𝐮𝐱 𝐞𝐭 𝐥𝐮𝐦𝐢𝐧𝐞𝐮𝐱 🛋️
𝐂𝐮𝐢𝐬𝐢𝐧𝐞 𝐛𝐢𝐞𝐧 𝐞́𝐪𝐮𝐢𝐩𝐞́𝐞 🍳
𝐒𝐚𝐥𝐥𝐞 𝐝𝐞 𝐛𝐚𝐢𝐧 🛀
𝐏𝐞𝐭𝐢𝐭 𝐠𝐚𝐫𝐚𝐠𝐞 🤗
𝐄𝐚𝐮 💦 𝐞𝐭 𝐞́𝐥𝐞𝐜𝐭𝐫𝐢𝐜𝐢𝐭𝐞́ ⚡ 𝐝𝐢𝐬𝐩𝐨𝐧𝐢𝐛𝐥𝐞 
📜𝐋𝐞𝐬 𝐝𝐨𝐜𝐮𝐦𝐞𝐧𝐭𝐬 𝐣𝐮𝐫𝐢𝐝𝐢𝐪𝐮𝐞𝐬 𝐬𝐨𝐧𝐭 𝐝𝐢𝐬𝐩𝐨𝐧𝐢𝐛𝐥𝐞𝐬 𝐬𝐮𝐫 𝐧𝐨𝐭𝐫𝐞 𝐀𝐠𝐞𝐧𝐜𝐞 𝐈𝐦𝐦𝐨 𝐩𝐥𝐮𝐬 𝐤𝐞𝐥𝐢𝐛𝐢𝐚 
𝐏𝐨𝐮𝐫 𝐩𝐥𝐮𝐬 𝐝'𝐢𝐧𝐟𝐨𝐫𝐦𝐚𝐭𝐢𝐨𝐧𝐬 𝐜𝐨𝐧𝐭𝐚𝐜𝐭𝐞𝐳 -𝐧𝐨𝐮𝐬 𝐬𝐮𝐫 𝐥𝐞 𝐭𝐞́𝐥𝐞́𝐩𝐡𝐨𝐧𝐞 📞 𝐖𝐡𝐚𝐭𝐬𝐀𝐩𝐩 +𝟐𝟏𝟔 𝟓𝟒 𝟔𝟐𝟐 𝟕𝟗𝟎 
                        📞𝟐𝟗 𝟔𝟖𝟔 𝟐𝟑𝟐
                         📞𝟓𝟒 𝟔𝟐𝟐 𝟕𝟗𝟎
                          📞𝟓𝟒 𝟓𝟓𝟓 𝟎𝟎𝟖
𝐁𝐢𝐞𝐧𝐯𝐞𝐧𝐮𝐞 𝐚̀ 𝐧𝐨𝐭𝐫𝐞 𝐀𝐠𝐞𝐧𝐜𝐞 🥰",0,691b3c8b265523b710e69a43,8,,Kélibia,Nabeul,30,+21654622790,209999,2025-11-17T15:17:31.000Z,,2025-12-17T18:31:16.639671, immoplus48@gmail.com,True,Immo Plus Kelibia,+21654622790,False,villa indépendant a vendre ,https://www.tayara.tn/item/maisons-et-villas/nabeul/klibia/villa-indpendant-a-vendre/691b3c8b265523b710e69a43/,0
,,,2,,,,,,,,,,1,,297,,,À Vendre,maison_villas,TND,"La méditerranée immobilière Bardo vous propose à la vente un étage de villa S+2 situé au rez de chaussée d'une villa à rénové avec une entrée indépendante à saidia . d’une superficie de terrain 297 m2 et bâti 79 m2. Cet étage dispose d'un salon spacieux. Une cuisine équipée par des éléments de rangements. . deux chambres à coucher . Une salle de bain commune. Ce étage est équipée par un grand terrasse et un garage pour deux voitures .
",0,691b50ef145e1617cba77c19,1,,Le Bardo,Tunis,30,+21628108792,350000,2025-11-17T16:44:31.000Z,,2025-12-17T18:31:18.595626,contact.bardo@med-immo.tn,True,Agence la méditerranée Bardo,+21696471057,False,a vendre étage de villa s2 au saidia,https://www.tayara.tn/item/maisons-et-villas/tunis/le-bardo/a-vendre-tage-de-villa-s2-au-saidia/691b50ef145e1617cba77c19/,0
,,,4,,,,,,,,,,1,,386,,,À Vendre,maison_villas,TND,"🏡 À Vendre : Villa S+4 à Sahabi 4 – Kairouan

Découvrez cette belle villa S+4 située dans le quartier calme et recherché de Sahabi 4 à Kairouan. Une maison spacieuse, lumineuse et idéale pour une famille.

📐 Composition de la villa :

🌳 Jardin à l’entrée, parfait pour profiter de l’extérieur

🛏️ 3 chambres confortables

🛋️ Spacieux salon / salle de séjour

🛁 Salle de bain + 🚿 salle d’eau

🍽️ Cuisine bien aménagée avec terrasse

🚗 2 garages

🌞 Bonne orientation et quartier résidentiel calme


Cette villa offre un excellent potentiel, que ce soit pour une résidence familiale ou un investissement.

📍 Localisation : Sahabi 4, Kairouan — proche de toutes commodités ",0,691b5613265523b710e6aa32,10,,Kairouan Nord,Kairouan,30,+21654500923,0,2025-11-17T17:06:27.000Z,,2025-12-17T18:31:20.469328,,False,Anonym användare,+21654500923,False,villa ,https://www.tayara.tn/item/maisons-et-villas/kairouan/kairouan-nord/villa/691b5613265523b710e6aa32/,0
,,,3,,,,,,,,,,2,,420,,,À Vendre,maison_villas,TND,"#الثمن300مليون
إمكانية بيع دار واحدة 
 #sfax
فيلا طابقين منفصلين مداخل منفصلة جديدة غير مكتملة 
من المالك مباشرة
2 ديار للبيع ارضية و علوية في طور البناء/ بني جديد حجر / مداخل منفصلة الدار الارضية S+3 مساحتها 140م ناقصة شوي فينيسيون مدخلها قبلاوي /والعلوية 130م  مزالت في طور البناء مقسمة و مكحلة و فيها والستاف ا terrasse قبلاوي 
.مدخلها ظهراوي
 مبنية على ارض مساحتها 400م وفيها قراج مساحته 25م
يقع هذا العقار في طريق حبانة كم 8 مدخلها من زنقة معلول عن طريق سيدي منصور بجانب مدرسة حبانة و جامع التقوى /تبعد على الطريق الرئيسي لحبانة 100م /منطقة فيلات
   انا المالك لهذا العقار وهذا رقمي لمزيد الإستفسار 23796996 
 الثمن قابل للنقاش 300 مليون و إلي يحب يشري دار وحدة يتفضل",0,691c8ae8265523b710e7216d,10,,Sakiet Eddaïer,Sfax,30,+21623796996,300000,2025-11-18T15:04:08.000Z,,2025-12-17T18:31:22.371429,,False,lamjad- Rebai,+21699155715,False,فيلا طابقين جديدة غير مكتملة مداخل منفصلة,https://www.tayara.tn/item/maisons-et-villas/sfax/sakiet-eddaer/-/691c8ae8265523b710e7216d/,0
,,,11,,,,,,,,,,7,,400,,,À Vendre,maison_villas,TND,"Tel :55000601 Propriétaire…Merci j’ai Pas besoin d’agence imo. Immeuble situé à Kantaoui… Derrière café FASHiON et sapeurs pompier kantaoui…. Bâti sur un terrain de 395 mètres carrés ”Titre bleu” Elle est composée de RDC et 1 étages qui comporte deux duplex (s+3) chacun, les duplex manque juste menuiserie ”cuisines +portes” Installation électrique faite manque fixation spots et interrupteurs , escalier suspendu manque habillage
2 Éme étage comporte 2 appartements entrée indépendante surface 75 m2 chacun 3 Éme étage STUDIO de 46 m2 avec grande terrasse
Prix: 1485 MDT … 450 m.euro",0,691c6e65145e1617cba7f21b,10,,Kantaoui,Sousse,30,+21655000601,1485000000,2025-11-18T13:02:29.000Z,,2025-12-17T18:31:24.282903,m.handous@hotmail.fr,False,haithem,+21655000601,False,IMMEUBLE KANTAOUI ,https://www.tayara.tn/item/maisons-et-villas/sousse/kantaoui/immeuble-kantaoui/691c6e65145e1617cba7f21b/,0
,,,9,,,,,,,,,,4,,404,,,À Vendre,maison_villas,TND,"A vendre villa à menzah 8
prix : 880.000
tel : 55.680.890",0,691b49bd265523b710e6a2aa,1,,El Menzah 8,Ariana,30,+21655680890,880000,2025-11-17T16:13:49.000Z,,2025-12-17T18:31:26.227876,heladridipro@gmail.com,False,hela,+21655680890,False,A vendre villa à menzah 8,https://www.tayara.tn/item/maisons-et-villas/ariana/el-menzah-8/a-vendre-villa-menzah-8/691b49bd265523b710e6a2aa/,0
,,,3,,,,,,,,,,2,,,,,À Vendre,maison_villas,TND,A VENDRE A TABARKA CITE MORJEN ,0,691b2ad6265523b710e68cce,12,,Tabarka,Jendouba,30,+21655607405,250,2025-11-17T14:01:58.000Z,,2025-12-17T18:31:28.138637,tabarkainfo@gmail.com,False,NADER TABARKA,+21655607405,False,S+2&S+1 A Vendre,https://www.tayara.tn/item/maisons-et-villas/jendouba/tabarka/s2s1-a-vendre/691b2ad6265523b710e68cce/,0
,,,3,,,,,,,,,,3,,339,,,À Vendre,maison_villas,TND,"Cette élégante villa en bande « direct promoteur »  s'élève sur deux niveaux est nichée dans un quartier calme et résidentiel à la Soukra.
Dès l'entrée, vous êtes accueilli par un salon lumineux, avec une double hauteur et une ouverture sur une terrasse donnant sur la piscine. 
Le rez-de-chaussée comprend également une salle d'eau commune.
La cuisine est entièrement équipée avec une plaque de cuisson, une hotte, un four, un lave-vaisselle, un réfrigérateur encastré  et elle est complétée par un séchoir.
À l'étage, une suite parentale qui donne accès sur un balcon, avec une sa salle de bain et de douche moderne et une chambre de dressing.
Un deuxième étage, accessible par un escalier, mène à deux chambres à coucher chacune avec son propre dressing et une salle de bain.
Au sous-sol il y a un cellier et un parking privé pour deux voitures.
Cette villa est dotée d’un chauffage central, une climatisation centrale au rez-de-chaussée et climatiseur en split système dans les chambres à coucher. 
Avec sa piscine cette villa offre un cadre de vie paisible, idéal pour se détendre, se ressourcer en famille et profiter des plaisirs en plein air.
",0,6877602dd5464a896cad6946,6,,Chotrana 1,Ariana,30,+21652161515,1137497,2025-11-18T15:30:50.000Z,,2025-12-17T18:31:30.122943,contact.sk2@tecnocasa.tn,True,Tecnocasa Soukra 2,+21652161515,False,Villa en bande en vente,https://www.tayara.tn/item/maisons-et-villas/ariana/chotrana-1/villa-en-bande-en-vente/6877602dd5464a896cad6946/,0
,,,4,,,,,,,,,,4,,300,,,À Vendre,maison_villas,TND,"Je mets en vente ma villa cituee au Grottes de Bizerte a cote du Parque Nadhour et tout en face du restaurant La Foret Bleue. Elle se compose de 3 etages finis plus un studio inacheve qui ouvre sur une piscine.
1er etage: Un grand salon, salle a manger, cuisine, salle d'eau.
2em etage: Suite parentale avec balcon, 2 chambres, 1 salle d'eau.
3em etage: Une chambre, un salon, une salle d'eau et une grande terrasse avec des vues spectaculaires sur mer et foret.
Cameras de surveillance, coin barbecue, jardin.. 
Prix: 790000 DT 
WhatsApp: +420739371010
Tel: 55570619",0,691b632c145e1617cba78743,10,,Bizerte Nord,Bizerte,30,+216+420739371010,790000,2025-11-17T18:02:20.000Z,,2025-12-17T18:31:31.989077,,False,Mohamed Jouini,+21650371278,False,Villa a vendre a Bizerte,https://www.tayara.tn/item/maisons-et-villas/bizerte/bizerte-nord/villa-a-vendre-a-bizerte/691b632c145e1617cba78743/,0
,,,3,,,,,,,,,,2,,180,,,À Vendre,maison_villas,TND,"Century 21 Challenge vous propose à la vente un magnifique duplex situé dans l’un des quartiers les plus réputés et recherchés de Nabeul.
Espace extérieur :
Place de parking.
Une piscine.
Espace intérieur :
Rez-de-chaussée :

-Un salon lumineux ouvrant sur la piscine grâce à de larges baies vitrées

-Une cuisine bien équipée
-Une salle d’eau pour les invités
1er étage :
-Une suite parentale avec balcon.
-Deux chambres à coucher avec dressings intégrés.
-Une salle de douche moderne à l’italienne
-Chauffage central déjà installé.
Ce bien allie confort, élégance et emplacement idéal.

Pour plus d’informations, veuillez nous contacter au +216 24 924 600/+216 24 512 004",0,68a5d2d13398639ecd904e23,8,,Nabeul,Nabeul,30,+216+216 24924600,760000,2025-11-18T16:11:46.000Z,,2025-12-17T18:31:33.937920,challenge@century21.tn,True,Century 21 Challenge Nabeul,+21624512004,False,À vendre villa S+3 Cité mora ,https://www.tayara.tn/item/maisons-et-villas/nabeul/nabeul/-vendre-villa-s3-cit-mora/68a5d2d13398639ecd904e23/,0
,,,3,,,,,,,,,,1,,257,,,À Vendre,maison_villas,TND,"a vendre une maison indépendante à borj louzir proche de toute les commodités , pas loin de centre ville , aéroport, géant..
elle compose de :
- un salon qui bénéficie d'une luminosité naturelle à travers ses ouvertures
- 3 chambres à coucher
- une cuisine aménagée
- une sdb commune
- une place de voiture à l'intérieur
titre bleu
le prix est 280 000 TDN négociable
contact : 98 444322 / 98 311 009
WhatsApp : +216 98 311 009",0,691baa70145e1617cba7b2c0,7,,,,30,+21698444322,280000,2025-11-17T23:06:24.000Z,,2025-12-17T18:31:35.864882,,False,Chekib ,+21698311009,False,Maison indépendante à vendre,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/maison-indpendante-vendre/691baa70145e1617cba7b2c0/,0
,,,2,,,,,,,,,,1,,80,,,À Vendre,maison_villas,TND,"À vendre, deux appartements S+2 (rez-de-chaussée + 1er étage) idéalement situés au cœur de Soliman Ville, dans un environnement calme et à proximité de toutes les commodités : écoles, marchés, commerces, transports…
	•	Surface du terrain : 80 m²
	•	Superficie bâtie totale : 160 m²
	•	Emplacement stratégique, idéal pour une famille ou pour un investissement locatif
	•	Les deux appartements sont actuellement loués, assurant un revenu immédiat
	•	NB : Les logements nécessitent quelques travaux de rénovation, car il s’agissait d’une ancienne maison arbi
Prix : 90 000 TND
Pour plus d’informations ou pour organiser une visite, veuillez contacter le : 21173882
",0,691c50c9145e1617cba7e84f,4,,Soliman,Nabeul,30,+21621173882,90000,2025-11-18T10:56:09.000Z,,2025-12-17T18:31:37.744003,,False,RAYEN,+21621173882,False,À Vendre Deux appartements S+2 au cœur de Soliman Ville,https://www.tayara.tn/item/maisons-et-villas/nabeul/soliman/-vendre-deux-appartements-s2-au-cur-de-soliman-ville/691c50c9145e1617cba7e84f/,0
,,,8,,,,,,,,,,3,,1026,,,À Vendre,maison_villas,TND,"L'agence immobilière Century21 Challenge vous propose à la vente une villa sur un terrain multifonctionnel 
de 1026 m2 avec une façade de 30m linéaires située sur une artère principale à Dar chaabène el Fehri Nabeul . 
Ce bien est doté d'un emplacement en zone urbaine centrale très dense de services d'activités (commercial, bureautique et résidentiel ) et sur lequel la construction maximale peut atteindre R+5 selon le plan d'aménagement de Dar Chaabène el Fehri. 

Pour plus de détails n'hésitez pas à nous contacter par: tél: +21624512004 / +21626577000 E-mail: challenge@century21.tn",0,691c9a3f145e1617cba800ac,3,,Dar Châabane El Fehri,Nabeul,30,+21624512004,0,2025-11-18T16:09:35.000Z,,2025-12-17T18:31:39.622467,challenge@century21.tn,True,Century 21 Challenge Nabeul,+21624512004,False,À vendre villa Dar Chaabane Plage,https://www.tayara.tn/item/maisons-et-villas/nabeul/dar-chabane-el-fehri/-vendre-villa-dar-chaabane-plage/691c9a3f145e1617cba800ac/,0
,,,10,,,,,,,,,,6,,266,,,À Vendre,maison_villas,TND,"تتكون من 
Sous-sol s+2 
Rez-de-chaussée s+3
1ere étage s+3
2eme étage s+2",0,691c47a9145e1617cba7e145,8,,Sousse Riadh,Sousse,30,+21697134082,580000,2025-11-18T10:17:13.000Z,,2025-12-17T18:31:41.555950,,False,mouradnetta,+21697134082,False,عمارة حي الرياض ,https://www.tayara.tn/item/maisons-et-villas/sousse/sousse-riadh/-/691c47a9145e1617cba7e145/,0
,,,3,,,,,,,,,,2,,250,,,À Vendre,maison_villas,TND,"Century 21 Challenge Nabeul vous présente à la vente ce bien d’exception dans un emplacement stratégique à deux pas de la médina.
Une maison de style arabesque avec certificat de propriété, disposant de 250m² de superficie bâtie sur un terrain de 167m².
Composition:
Rez-de-chaussée : deux salons, cuisine avec salle à manger, une chambre, une salle de bain et un patio d’environ 40m².
Étage : deux chambres, un salon, une salle de douche, terrasse avec vue sur le patio.
Equipements supplémentaires : climatiseurs split dans quelques pièces et l’installation d’un chauffage central presque terminé.

Pour plus d’informations, veuillez nous contacter au: +216 24924600 / +216 24512004 E-mail: challenge@century21.tn",0,691c9b46265523b710e72c3a,5,,Nabeul,Nabeul,30,+216+216 24924600,385000,2025-11-18T16:13:58.000Z,,2025-12-17T18:31:43.471845,challenge@century21.tn,True,Century 21 Challenge Nabeul,+21624512004,False,À vendre maison arabesque à Nabeul,https://www.tayara.tn/item/maisons-et-villas/nabeul/nabeul/-vendre-maison-arabesque-nabeul/691c9b46265523b710e72c3a/,0
,,,4,,,,,,,,,,2,,316,,,À Vendre,maison_villas,TND,"À vendre villa neuve. isolé. fait le coin en face d'un jardin. s+4 , garage. titre bleu individuel. prix négociable. tél :26691239",0,691ba5e0145e1617cba7b0b0,1,,Fouchana,Ben Arous,30,+21626691239,11111,2025-11-17T22:46:56.000Z,,2025-12-17T18:31:45.435056,,False,labidirafik,+21626691239,False,villa neuve ,https://www.tayara.tn/item/maisons-et-villas/ben-arous/fouchana/villa-neuve/691ba5e0145e1617cba7b0b0/,0
,,,4,,,,,,,,,,2,,220,,,À Vendre,maison_villas,TND,"style américain 
2 salons (grande salon + grande holle + escaliers)
4 chambres à coucher 
2 salle de bain 
2 cuisine ( une petite a l'étage)
4 véranda 
240 m2 couvert
468 m2 terrain 
garage",0,691b7159265523b710e6ba4a,3,,Sened,Gafsa,30,+21694716460,280000,2025-11-17T19:02:49.000Z,,2025-12-17T18:31:47.316921,aboudomak@gmail.com,False,R.,+21694716460,False,villa style américain a vendre citée ennacer sened gafsa ,https://www.tayara.tn/item/maisons-et-villas/gafsa/sened/villa-style-amricain-a-vendre-cite-ennacer-sened-gafsa/691b7159265523b710e6ba4a/,0
,,,3,,,,,,,,,,2,,238,,,À Vendre,maison_villas,TND,"Un duplex 2 Salons + 3 chambres et une chambre de service situé dans un environnement calme et agréable, dans une résidence R+2.
Au rez-de-chaussée, vous trouverez deux salons ouvrant directement sur le jardin, une cuisine indépendante spacieuse et entièrement équipée avec four , une chambre de service agencée et une salle d'eau.
À l’étage, une suite parentale avec dressing et salle de bain, deux chambres à coucher avec dressing et une salle de bain commune.
À l’extérieur, un jardin de 46m2, et un abri pour une voiture.
Le duplex est équipé du chauffage central et de la climatisation central.",0,691b635bb2c451fbc5f1dffa,8,,,,30,+21622723861,850000,2025-11-17T18:03:07.000Z,,2025-12-17T18:31:49.210938,,False,Anonym användare,+21621864586,False,Duplex S+4 à vendre a Chotrana1,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/duplex-s4-vendre-a-chotrana1/691b635bb2c451fbc5f1dffa/,0
,,,05,,,,,,,,,,03,,124,,,À Vendre,maison_villas,TND,"villa 2etage a lotissement elfendri sidi chine      Tch:02studio chacun a une entrée principal  1erre étage :S+03 avec gaz de ville brancher+Tel
58017837",0,691b6999265523b710e6b567,1,,Sidi Hassine,Tunis,30,+21658017837,195000,2025-11-17T18:29:45.000Z,,2025-12-17T18:31:51.051826,,False,Badis,+21626903461,False,avendre villa titre bleu,https://www.tayara.tn/item/maisons-et-villas/tunis/sidi-hassine/avendre-villa-titre-bleu/691b6999265523b710e6b567/,0
,,,4,,,,,,,,,,2,,500,,,À Vendre,maison_villas,TND,"VILLA A VENDRE 🏵
📍 situeé a marsa plage kelibia
📐 supercifie total : 500 m2
📐 supercifie couverte : 220 m2
📍 se compose : sallon + salle a manger + 4 chambres a couchers + cuisine bien équipeé + 2 salles de bain + terassa + jardin + garage voiture
📌 2 entreés
📌 3 façades
.. avec chauffage central .. 
pour plus d'information contacter : WhatsApp : +21626730635",0,68c536e7e33e2deec930957f,10,,,,30,+21626730635,850000,2025-11-18T09:19:53.000Z,,2025-12-17T18:31:52.939966, immoplus48@gmail.com,True,Immo Plus Kelibia,+21654622790,False,𝐌𝐚𝐠𝐧𝐢𝐟𝐢𝐪𝐮𝐞 𝐕𝐢𝐥𝐥𝐚' 𝟏 𝐞𝐫𝐞 𝐏𝐨𝐬𝐢𝐭𝐢𝐨𝐧 𝐀 𝐥𝐚 𝐏𝐥𝐚𝐠𝐞' ,https://www.tayara.tn/item/maisons-et-villas/tunis/tunis/-/68c536e7e33e2deec930957f/,0
